Variables=time,rho,x,y,u,v,fx,fy,omega,torque
9600	  1.000000	299.878128	  0.271834	  0.242988	  0.005549	 -0.000209	 -0.000043	  0.000282	  0.001105
9800	  1.000000	302.305722	  0.272523	  0.242475	  0.005438	 -0.000090	  0.000165	  0.000282	  0.002341
10000	  1.000000	304.728016	  0.273213	  0.241959	  0.005597	 -0.000127	  0.000236	  0.000282	 -0.001319
10200	  1.000000	307.144431	  0.273908	  0.241348	  0.005548	 -0.000254	  0.000051	  0.000281	  0.003192
10400	  1.000000	309.554381	  0.274601	  0.240642	  0.005505	 -0.000006	  0.000015	  0.000278	  0.000997
10600	  1.000000	311.954297	  0.275298	  0.239121	  0.005734	 -0.000117	  0.000281	  0.000278	 -0.000089
10800	  1.000000	314.338363	  0.275991	  0.237876	  0.005444	 -0.000090	  0.000181	  0.000279	 -0.000717
11000	  1.000000	316.712495	  0.276682	  0.237027	  0.005503	 -0.000006	  0.000219	  0.000280	 -0.000205
11200	  1.000000	319.079094	  0.277373	  0.236330	  0.005532	 -0.000298	  0.000326	  0.000281	  0.004301
11400	  1.000000	321.439087	  0.278059	  0.235718	  0.005502	 -0.000057	  0.000010	  0.000282	 -0.000327
11600	  1.000000	323.792939	  0.278745	  0.235042	  0.005502	 -0.000022	  0.000127	  0.000283	  0.000475
11800	  1.000000	326.140704	  0.279434	  0.234447	  0.005467	 -0.000032	 -0.000009	  0.000284	 -0.000199
12000	  1.000000	328.482555	  0.280120	  0.233839	  0.005423	 -0.000054	  0.000111	  0.000283	 -0.000104
12200	  1.000000	330.818343	  0.280809	  0.233288	  0.005541	 -0.000212	  0.000426	  0.000283	  0.003514
12400	  1.000000	333.148290	  0.281500	  0.232694	  0.005370	 -0.000250	 -0.000210	  0.000285	 -0.003291
12600	  1.000000	335.472661	  0.282190	  0.232227	  0.005432	 -0.000007	  0.000045	  0.000284	  0.000171
12800	  1.000000	337.791331	  0.282883	  0.231547	  0.005602	  0.000060	  0.000025	  0.000284	 -0.000357
13000	  1.000000	340.104270	  0.283578	  0.231046	  0.005536	  0.000254	 -0.000185	  0.000285	 -0.002746
13200	  1.000000	342.411598	  0.284272	  0.230402	  0.005511	 -0.000247	 -0.000287	  0.000284	 -0.002040
13400	  1.000000	344.713109	  0.284967	  0.229837	  0.005635	 -0.000094	  0.000165	  0.000284	  0.000004
13600	  1.000000	347.008673	  0.285667	  0.229229	  0.005741	 -0.000052	  0.000134	  0.000284	  0.002110
13800	  1.000000	349.297985	  0.286365	  0.228636	  0.005495	 -0.000012	  0.000037	  0.000283	  0.000093
14000	  1.000000	351.580472	  0.287064	  0.227896	  0.005542	 -0.000038	 -0.000101	  0.000280	  0.001997
14200	  1.000000	353.853085	  0.287765	  0.226405	  0.005710	  0.000109	  0.000088	  0.000281	 -0.000938
14400	  1.000000	356.109212	  0.288465	  0.224985	  0.005508	 -0.000142	 -0.000126	  0.000282	 -0.000029
14600	  1.000000	358.354465	  0.289159	  0.224140	  0.005452	 -0.000057	  0.000238	  0.000282	  0.000124
14800	  1.000000	360.591262	  0.289851	  0.223276	  0.005457	 -0.000050	 -0.000030	  0.000283	  0.000389
15000	  1.000000	362.820845	  0.290542	  0.222673	  0.005592	 -0.000316	  0.000272	  0.000284	  0.005328
15200	  1.000000	365.043757	  0.291233	  0.221974	  0.005575	  0.000115	 -0.000543	  0.000285	  0.000542
15400	  1.000000	367.260340	  0.291921	  0.221403	  0.005451	  0.000006	  0.000198	  0.000285	 -0.000286
15600	  1.000000	369.470830	  0.292609	  0.220691	  0.005409	 -0.000067	  0.000081	  0.000285	 -0.000158
15800	  1.000000	371.675229	  0.293297	  0.220111	  0.005474	  0.000055	 -0.000146	  0.000284	 -0.003145
16000	  1.000000	373.873764	  0.293987	  0.219532	  0.005695	 -0.000103	  0.000371	  0.000286	  0.000559
16200	  1.000000	376.066575	  0.294678	  0.218968	  0.005447	 -0.000068	 -0.000231	  0.000287	  0.000143
16400	  1.000000	378.253450	  0.295368	  0.218335	  0.005488	 -0.000055	  0.000317	  0.000285	  0.001263
16600	  1.000000	380.434427	  0.296059	  0.217800	  0.005413	 -0.000071	  0.000024	  0.000285	 -0.000062
16800	  1.000000	382.609374	  0.296751	  0.217190	  0.005528	 -0.000109	  0.000279	  0.000285	  0.000042
17000	  1.000000	384.778331	  0.297445	  0.216555	  0.005655	 -0.000391	 -0.000347	  0.000285	 -0.002430
17200	  1.000000	386.941252	  0.298140	  0.215997	  0.005665	 -0.000010	  0.000171	  0.000284	 -0.000603
17400	  1.000000	389.097865	  0.298836	  0.215368	  0.005538	  0.000081	 -0.000173	  0.000285	  0.000193
17600	  1.000000	391.247769	  0.299531	  0.214603	  0.005462	 -0.000041	 -0.000146	  0.000284	  0.000187
17800	  1.000000	393.388179	  0.300225	  0.213080	  0.005430	 -0.000189	  0.000013	  0.000281	 -0.000818
18000	  1.000000	395.512329	  0.300919	  0.211813	  0.005445	 -0.000464	  0.000028	  0.000281	 -0.000101
18200	  1.000000	397.625702	  0.301609	  0.210833	  0.005403	  0.000323	 -0.000005	  0.000284	 -0.002319
18400	  1.000000	399.730594	  0.302297	  0.210084	  0.005538	  0.000071	  0.000224	  0.000285	 -0.000681
18600	  1.000000	401.828108	  0.302983	  0.209463	  0.005589	 -0.000056	  0.000025	  0.000286	  0.001466
18800	  1.000000	403.918775	  0.303668	  0.208771	  0.005654	 -0.000097	  0.000171	  0.000286	  0.000457
19000	  1.000000	406.003038	  0.304351	  0.208120	  0.005703	 -0.000312	  0.000173	  0.000287	  0.006061
19200	  1.000000	408.081151	  0.305033	  0.207511	  0.005375	  0.000005	 -0.000054	  0.000288	  0.000516
19400	  1.000000	410.153328	  0.305714	  0.206964	  0.005286	 -0.000020	  0.000024	  0.000288	 -0.000622
19600	  1.000000	412.219648	  0.306395	  0.206359	  0.005340	 -0.000012	  0.000280	  0.000287	 -0.000767
19800	  1.000000	414.280311	  0.307078	  0.205757	  0.005461	 -0.000022	  0.000208	  0.000287	 -0.000200
20000	  1.000000	416.335231	  0.307760	  0.205242	  0.005463	  0.000100	 -0.000206	  0.000287	  0.001923
20200	  1.000000	418.384347	  0.308443	  0.204681	  0.005342	 -0.000206	 -0.000243	  0.000287	 -0.002712
20400	  1.000000	420.427556	  0.309127	  0.203965	  0.005375	 -0.000115	 -0.000068	  0.000287	 -0.000100
20600	  1.000000	422.464772	  0.309811	  0.203427	  0.005411	 -0.000036	  0.000108	  0.000287	 -0.000304
20800	  1.000000	424.495946	  0.310496	  0.202830	  0.005429	  0.000023	  0.000135	  0.000286	 -0.000297
21000	  1.000000	426.520954	  0.311181	  0.202181	  0.005433	  0.000081	 -0.000189	  0.000285	 -0.001028
21200	  1.000000	428.539485	  0.311867	  0.201497	  0.005436	 -0.000093	 -0.000006	  0.000283	  0.000506
21400	  1.000000	430.550499	  0.312554	  0.200551	  0.005435	 -0.000069	 -0.000046	  0.000279	  0.000269
21600	  1.000000	432.546227	  0.313239	  0.198886	  0.005399	 -0.000309	  0.000069	  0.000282	  0.004241
21800	  1.000000	434.529884	  0.313922	  0.197847	  0.005361	 -0.000231	 -0.000150	  0.000284	  0.003449
22000	  1.000000	436.504655	  0.314602	  0.197058	  0.005356	 -0.000060	 -0.000114	  0.000285	  0.001538
22200	  1.000000	438.471781	  0.315278	  0.196379	  0.005340	 -0.000058	  0.000069	  0.000286	 -0.000088
22400	  1.000000	440.432032	  0.315953	  0.195749	  0.005309	 -0.000050	 -0.000073	  0.000287	  0.000229
22600	  1.000000	442.385892	  0.316625	  0.195077	  0.005269	  0.000050	 -0.000211	  0.000287	 -0.001858
22800	  1.000000	444.333615	  0.317296	  0.194460	  0.005340	 -0.000169	 -0.000184	  0.000287	  0.001616
23000	  1.000000	446.275311	  0.317965	  0.193949	  0.005367	 -0.000009	  0.000200	  0.000288	 -0.000058
23200	  1.000000	448.211207	  0.318634	  0.193325	  0.005257	 -0.000058	  0.000279	  0.000289	 -0.000568
23400	  1.000000	450.141538	  0.319304	  0.192746	  0.005204	 -0.000222	 -0.000176	  0.000289	 -0.003104
23600	  1.000000	452.066325	  0.319975	  0.192169	  0.005286	 -0.000026	 -0.000155	  0.000289	  0.000074
23800	  1.000000	453.985378	  0.320644	  0.191616	  0.005582	 -0.000027	  0.000261	  0.000289	  0.000666
24000	  1.000000	455.898686	  0.321313	  0.191033	  0.005426	  0.000044	  0.000233	  0.000288	  0.000560
24200	  1.000000	457.806274	  0.321984	  0.190383	  0.005437	 -0.000014	 -0.000086	  0.000288	  0.001231
24400	  1.000000	459.708080	  0.322655	  0.189885	  0.005443	 -0.000022	  0.000093	  0.000288	  0.000065
24600	  1.000000	461.603861	  0.323326	  0.189345	  0.005327	 -0.000004	 -0.000263	  0.000287	  0.003977
24800	  1.000000	463.493516	  0.323997	  0.188630	  0.005307	  0.000142	  0.000301	  0.000285	  0.001270
25000	  1.000000	465.376532	  0.324669	  0.187950	  0.005244	  0.000100	 -0.000027	  0.000286	 -0.001821
25200	  1.000000	467.249945	  0.325342	  0.186519	  0.005250	 -0.000141	 -0.000013	  0.000284	  0.000352
25400	  1.000000	469.108100	  0.326012	  0.185248	  0.005251	 -0.000070	  0.000038	  0.000286	  0.000348
25600	  1.000000	470.956123	  0.326677	  0.184389	  0.005509	  0.000120	 -0.000068	  0.000287	  0.002940
25800	  1.000000	472.796076	  0.327339	  0.183641	  0.005352	 -0.000007	  0.000049	  0.000287	  0.000397
26000	  1.000000	474.628854	  0.327998	  0.183002	  0.005221	 -0.000040	  0.000033	  0.000287	  0.001743
26200	  1.000000	476.455021	  0.328657	  0.182353	  0.005150	 -0.000053	 -0.000097	  0.000288	  0.001400
26400	  1.000000	478.275090	  0.329314	  0.181772	  0.005233	 -0.000043	  0.000079	  0.000288	  0.000257
26600	  1.000000	480.089128	  0.329969	  0.181134	  0.005164	  0.000015	  0.000062	  0.000290	  0.000611
26800	  1.000000	481.897443	  0.330621	  0.180533	  0.005432	  0.000000	 -0.000014	  0.000289	  0.002677
27000	  1.000000	483.700212	  0.331273	  0.180004	  0.005197	 -0.000069	 -0.000377	  0.000288	  0.003452
27200	  1.000000	485.497546	  0.331924	  0.179480	  0.005083	 -0.000062	  0.000151	  0.000289	  0.000099
27400	  1.000000	487.289378	  0.332578	  0.178903	  0.005245	 -0.000016	  0.000181	  0.000289	  0.001055
27600	  1.000000	489.075758	  0.333230	  0.178355	  0.005158	 -0.000057	 -0.000016	  0.000290	  0.000342
27800	  1.000000	490.856538	  0.333881	  0.177756	  0.005293	  0.000069	 -0.000007	  0.000289	  0.000719
28000	  1.000000	492.631824	  0.334532	  0.177205	  0.005237	 -0.000053	 -0.000015	  0.000289	  0.002401
28200	  1.000000	494.401399	  0.335185	  0.176686	  0.005143	 -0.000021	  0.000120	  0.000289	  0.000201
28400	  1.000000	496.165291	  0.335838	  0.176094	  0.005171	 -0.000077	  0.000131	  0.000289	  0.000697
28600	  1.000000	497.923189	  0.336490	  0.175492	  0.005357	  0.000017	  0.000169	  0.000288	 -0.000043
28800	  1.000000	499.674793	  0.337140	  0.174909	  0.005220	 -0.000035	  0.000051	  0.000286	  0.000727
29000	  1.000000	501.416658	  0.337793	  0.173279	  0.005112	  0.000040	  0.000061	  0.000285	 -0.001411
29200	  1.000000	503.143946	  0.338444	  0.172209	  0.005140	  0.000000	 -0.000007	  0.000287	  0.001951
29400	  1.000000	504.861406	  0.339088	  0.171313	  0.005276	 -0.000142	  0.000129	  0.000288	  0.000180
29600	  1.000000	506.570934	  0.339731	  0.170553	  0.005032	 -0.000073	  0.000077	  0.000288	  0.000769
29800	  1.000000	508.273359	  0.340373	  0.169908	  0.005124	 -0.000295	 -0.000312	  0.000288	 -0.000734
30000	  1.000000	509.969478	  0.341010	  0.169297	  0.005282	 -0.000092	  0.000273	  0.000290	  0.000401
30200	  1.000000	511.659478	  0.341644	  0.168681	  0.005110	 -0.000084	 -0.000135	  0.000289	  0.001763
30400	  1.000000	513.343767	  0.342279	  0.168108	  0.005033	 -0.000097	 -0.000351	  0.000290	  0.002640
30600	  1.000000	515.022350	  0.342911	  0.167634	  0.005168	  0.000043	 -0.001148	  0.000292	 -0.005032
30800	  1.000000	516.695649	  0.343540	  0.167038	  0.005020	 -0.000074	 -0.000452	  0.000289	  0.003072
31000	  1.000000	518.363718	  0.344170	  0.166580	  0.004948	 -0.000058	 -0.000200	  0.000289	  0.001857
31200	  1.000000	520.026578	  0.344801	  0.165970	  0.005088	 -0.000229	 -0.001298	  0.000292	 -0.008526
31400	  1.000000	521.684095	  0.345426	  0.165549	  0.005137	  0.000059	  0.000009	  0.000291	  0.000164
31600	  1.000000	523.336291	  0.346056	  0.165024	  0.004914	  0.000035	 -0.000145	  0.000290	  0.000311
31800	  1.000000	524.983092	  0.346686	  0.164470	  0.005221	  0.000088	 -0.000011	  0.000290	  0.001727
32000	  1.000000	526.624666	  0.347312	  0.163862	  0.005061	 -0.000000	 -0.000024	  0.000290	  0.002416
32200	  1.000000	528.260735	  0.347942	  0.163305	  0.004992	 -0.000039	 -0.000440	  0.000290	 -0.003412
32400	  1.000000	529.891333	  0.348569	  0.162821	  0.005142	 -0.000070	  0.000229	  0.000289	  0.000068
32600	  1.000000	531.516075	  0.349197	  0.162177	  0.004908	 -0.000135	  0.000119	  0.000286	 -0.002098
32800	  1.000000	533.134686	  0.349827	  0.161469	  0.005023	 -0.000091	  0.000076	  0.000287	  0.000049
33000	  1.000000	534.741642	  0.350451	  0.159899	  0.005062	  0.000008	  0.000172	  0.000287	  0.001172
33200	  1.000000	536.335696	  0.351078	  0.158929	  0.004876	  0.000009	 -0.000057	  0.000287	 -0.000269
33400	  1.000000	537.920726	  0.351699	  0.158091	  0.005110	  0.000114	  0.000051	  0.000288	 -0.001013
33600	  1.000000	539.498377	  0.352317	  0.157390	  0.004828	 -0.000028	 -0.000077	  0.000289	  0.002001
33800	  1.000000	541.069243	  0.352934	  0.156752	  0.004897	 -0.000030	 -0.000180	  0.000290	  0.001347
34000	  1.000000	542.634060	  0.353543	  0.156248	  0.004859	 -0.000062	 -0.000129	  0.000290	  0.001163
34200	  1.000000	544.193076	  0.354155	  0.155692	  0.004872	 -0.000011	  0.000134	  0.000290	 -0.000528
34400	  1.000000	545.746571	  0.354760	  0.155018	  0.004742	  0.000309	 -0.000009	  0.000291	 -0.002100
34600	  1.000000	547.294869	  0.355368	  0.154639	  0.004898	 -0.000026	 -0.000129	  0.000291	 -0.000035
34800	  1.000000	548.837915	  0.355970	  0.154062	  0.004960	  0.000101	  0.000341	  0.000291	  0.000822
35000	  1.000000	550.376100	  0.356576	  0.153592	  0.004661	 -0.000016	 -0.000207	  0.000290	  0.002302
35200	  1.000000	551.909239	  0.357178	  0.153029	  0.005052	 -0.000263	 -0.000203	  0.000292	  0.001486
35400	  1.000000	553.437191	  0.357779	  0.152590	  0.004593	 -0.000070	  0.000018	  0.000291	  0.000763
35600	  1.000000	554.960116	  0.358381	  0.152056	  0.005041	  0.000051	  0.000087	  0.000292	  0.000590
35800	  1.000000	556.478091	  0.358980	  0.151486	  0.004687	 -0.000124	  0.000196	  0.000291	  0.000216
36000	  1.000000	557.990783	  0.359583	  0.151103	  0.004981	  0.000015	 -0.000131	  0.000291	  0.002611
36200	  1.000000	559.498526	  0.360182	  0.150503	  0.004730	 -0.000064	 -0.000060	  0.000290	  0.001968
36400	  1.000000	561.001086	  0.360784	  0.149972	  0.004996	 -0.000105	  0.000134	  0.000291	  0.001085
36600	  1.000000	562.498195	  0.361382	  0.149449	  0.004705	  0.000192	 -0.000078	  0.000288	 -0.003252
36800	  1.000000	563.989869	  0.361983	  0.148844	  0.005023	 -0.000171	 -0.000036	  0.000289	 -0.000235
37000	  1.000000	565.474936	  0.362581	  0.148006	  0.004679	 -0.000167	 -0.000342	  0.000284	 -0.006354
37200	  1.000000	566.946573	  0.363180	  0.146531	  0.005002	 -0.000283	  0.000298	  0.000288	  0.000253
37400	  1.000000	568.407332	  0.363775	  0.145650	  0.004588	 -0.000263	 -0.000129	  0.000288	 -0.002657
37600	  1.000000	569.859879	  0.364366	  0.144892	  0.004852	 -0.000030	  0.000144	  0.000290	  0.000395
37800	  1.000000	571.305662	  0.364957	  0.144249	  0.004557	 -0.000037	 -0.000052	  0.000290	  0.000294
38000	  1.000000	572.745149	  0.365539	  0.143701	  0.004707	  0.000215	 -0.000026	  0.000290	 -0.002569
38200	  1.000000	574.178858	  0.366126	  0.143086	  0.004676	 -0.000014	  0.000029	  0.000291	 -0.000236
38400	  1.000000	575.607177	  0.366701	  0.142519	  0.004560	 -0.000217	  0.000056	  0.000291	 -0.001800
38600	  1.000000	577.030222	  0.367283	  0.142046	  0.004732	  0.000122	 -0.000653	  0.000293	 -0.003446
38800	  1.000000	578.448468	  0.367856	  0.141546	  0.004356	  0.000042	  0.000232	  0.000291	  0.000093
39000	  1.000000	579.861753	  0.368429	  0.141132	  0.004860	 -0.000017	  0.000181	  0.000292	  0.000251
39200	  1.000000	581.270345	  0.369005	  0.140617	  0.004505	 -0.000062	 -0.000158	  0.000292	 -0.000660
39400	  1.000000	582.674136	  0.369572	  0.140220	  0.004522	 -0.000122	 -0.000538	  0.000291	 -0.000971
39600	  1.000000	584.073024	  0.370148	  0.139643	  0.004508	 -0.000057	  0.000019	  0.000293	  0.000539
39800	  1.000000	585.467194	  0.370712	  0.139151	  0.004382	 -0.000179	  0.000110	  0.000292	  0.002669
40000	  1.000000	586.856513	  0.371282	  0.138687	  0.004739	  0.000142	  0.000121	  0.000292	  0.000271
40200	  1.000000	588.241311	  0.371854	  0.138257	  0.004471	 -0.000219	  0.000022	  0.000292	 -0.001286
40400	  1.000000	589.621142	  0.372419	  0.137761	  0.004553	 -0.000013	 -0.000167	  0.000291	  0.002371
40600	  1.000000	590.996269	  0.372991	  0.137305	  0.004738	 -0.000007	 -0.000055	  0.000291	  0.000908
40800	  1.000000	592.366343	  0.373556	  0.136721	  0.004342	  0.000022	  0.000052	  0.000290	 -0.000125
41000	  1.000000	593.731544	  0.374121	  0.136265	  0.004583	  0.000022	  0.000181	  0.000289	  0.000304
41200	  1.000000	595.091275	  0.374693	  0.135597	  0.004499	 -0.000141	 -0.000089	  0.000289	 -0.000157
41400	  1.000000	596.441829	  0.375254	  0.134253	  0.004396	 -0.000106	  0.000101	  0.000287	 -0.000351
41600	  1.000000	597.779340	  0.375817	  0.133281	  0.004664	 -0.000088	  0.000223	  0.000288	  0.000253
41800	  1.000000	599.108101	  0.376383	  0.132524	  0.004375	 -0.000042	  0.000039	  0.000290	  0.000111
42000	  1.000000	600.429660	  0.376937	  0.131803	  0.004361	  0.000121	 -0.000069	  0.000290	 -0.001985
42200	  1.000000	601.744762	  0.377491	  0.131228	  0.004517	 -0.000174	  0.000191	  0.000291	 -0.001042
42400	  1.000000	603.054245	  0.378046	  0.130671	  0.004398	 -0.000071	 -0.000171	  0.000291	 -0.000863
42600	  1.000000	604.358236	  0.378592	  0.130106	  0.004158	 -0.000052	  0.000069	  0.000292	  0.000297
42800	  1.000000	605.657345	  0.379134	  0.129634	  0.004286	  0.000023	  0.000026	  0.000292	  0.000393
43000	  1.000000	606.951558	  0.379681	  0.129173	  0.004558	 -0.000178	  0.000222	  0.000293	  0.003271
43200	  1.000000	608.241192	  0.380222	  0.128761	  0.004260	 -0.000040	 -0.000156	  0.000293	  0.000007
43400	  1.000000	609.526267	  0.380757	  0.128292	  0.004318	 -0.000054	  0.000023	  0.000292	 -0.000005
43600	  1.000000	610.806730	  0.381294	  0.127818	  0.004516	 -0.000017	  0.000155	  0.000292	  0.000176
43800	  1.000000	612.082649	  0.381834	  0.127338	  0.004304	  0.000002	  0.000166	  0.000295	  0.000442
44000	  1.000000	613.354066	  0.382366	  0.126932	  0.004056	 -0.000142	 -0.000216	  0.000292	 -0.001324
44200	  1.000000	614.621186	  0.382898	  0.126555	  0.004260	 -0.000004	 -0.000010	  0.000293	 -0.000124
44400	  1.000000	615.883810	  0.383434	  0.126057	  0.004459	  0.000080	 -0.000038	  0.000293	  0.001212
44600	  1.000000	617.142135	  0.383969	  0.125672	  0.004245	 -0.000022	  0.000094	  0.000293	  0.000135
44800	  1.000000	618.396090	  0.384498	  0.125163	  0.004111	 -0.000271	 -0.000086	  0.000292	 -0.002882
45000	  1.000000	619.645510	  0.385029	  0.124743	  0.004233	 -0.000050	  0.000119	  0.000292	  0.000426
45200	  1.000000	620.890594	  0.385562	  0.124314	  0.004421	  0.000017	  0.000076	  0.000291	  0.000636
45400	  1.000000	622.131028	  0.386096	  0.123813	  0.004173	  0.000130	 -0.000164	  0.000292	  0.000658
45600	  1.000000	623.366623	  0.386623	  0.123283	  0.004052	 -0.000034	  0.000102	  0.000290	 -0.000324
45800	  1.000000	624.597048	  0.387150	  0.122838	  0.004156	  0.000154	  0.000278	  0.000288	  0.002109
46000	  1.000000	625.820521	  0.387681	  0.121698	  0.004377	 -0.000152	 -0.000050	  0.000289	  0.001569
46200	  1.000000	627.030949	  0.388212	  0.120541	  0.004278	 -0.000002	 -0.000135	  0.000291	  0.001168
46400	  1.000000	628.232435	  0.388736	  0.119766	  0.004095	 -0.000289	 -0.000367	  0.000290	 -0.002442
46600	  1.000000	629.426819	  0.389254	  0.119083	  0.004104	  0.000137	 -0.000102	  0.000291	 -0.002317
46800	  1.000000	630.614954	  0.389771	  0.118501	  0.004047	  0.000016	  0.000003	  0.000291	  0.000976
47000	  1.000000	631.797731	  0.390286	  0.118072	  0.004185	  0.000073	 -0.000153	  0.000292	  0.001029
47200	  1.000000	632.975392	  0.390801	  0.117483	  0.004337	 -0.000073	  0.000002	  0.000293	 -0.000299
47400	  1.000000	634.148140	  0.391309	  0.117009	  0.004061	 -0.000019	  0.000094	  0.000293	  0.000185
47600	  1.000000	635.316309	  0.391812	  0.116577	  0.003836	 -0.000056	 -0.000116	  0.000292	  0.001234
47800	  1.000000	636.480051	  0.392313	  0.116137	  0.003905	 -0.000121	  0.000094	  0.000293	 -0.000520
48000	  1.000000	637.639437	  0.392813	  0.115619	  0.003965	 -0.000028	  0.000158	  0.000292	 -0.000356
48200	  1.000000	638.794619	  0.393313	  0.115357	  0.004136	  0.000070	  0.000101	  0.000292	  0.000511
